ExperimentNumber,NumberOfNodes,TrainingPeriods,PreShockRounds,TieBenefit,TriangleBenefit,SpilloverBenefit,PreShockCost,PostShockCost,NumberNodesShocked,PointsMultiplier,Period,ActivePlayer,PlayerName,Shocked,Profit,PlayerConnectedToLayer-1_Node1,PlayerConnectedToLayer-1_Node2,PlayerConnectedToLayer-1_Node3,PlayerConnectedToLayer-1_Node4,PlayerConnectedToLayer-1_Node5,PlayerConnectedToLayer-1_Node6,PlayerConnectedToLayer-2_Node1,PlayerConnectedToLayer-2_Node2,PlayerConnectedToLayer-2_Node3,PlayerConnectedToLayer-2_Node4,PlayerConnectedToLayer-2_Node5,PlayerConnectedToLayer-2_Node6,gender,year,major
,,,,,,,,,,,40,4,4,0,-3.5,0,1,1,0,1,0,0,0,0,0,1,0,M,Junior,Hum
,,,,,,,,,,,40,4,5,0,-4.4,0,1,0,1,0,1,0,0,0,1,0,0,F,Freshman,Soc
,,,,,,,,,,,40,4,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,41,1,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,41,1,2,0,-0.6,0,0,1,1,1,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,41,1,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,41,1,4,0,-3.5,0,1,1,0,1,0,0,0,0,0,1,0,M,Junior,Hum
,,,,,,,,,,,41,1,5,0,-4.4,0,1,0,1,0,1,0,0,0,1,0,0,F,Freshman,Soc
,,,,,,,,,,,41,1,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,42,3,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,42,3,2,0,-0.6,0,0,1,1,1,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,42,3,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,42,3,4,0,-3.5,0,1,1,0,1,0,0,0,0,0,1,0,M,Junior,Hum
,,,,,,,,,,,42,3,5,0,-4.4,0,1,0,1,0,1,0,0,0,1,0,0,F,Freshman,Soc
,,,,,,,,,,,42,3,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,43,4,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,43,4,2,0,-1.5,0,0,1,1,1,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,43,4,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,43,4,4,0,-1.2,0,1,0,0,1,0,0,0,0,0,1,0,M,Junior,Hum
,,,,,,,,,,,43,4,5,0,-4.4,0,1,0,1,0,1,0,0,0,1,0,0,F,Freshman,Soc
,,,,,,,,,,,43,4,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,44,2,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,44,2,2,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,44,2,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,44,2,4,0,-0.1,0,0,0,0,1,0,0,0,0,0,1,0,M,Junior,Hum
,,,,,,,,,,,44,2,5,0,-2.1,0,0,0,1,0,1,0,0,0,1,0,0,F,Freshman,Soc
,,,,,,,,,,,44,2,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,45,5,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,45,5,2,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,45,5,3,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,45,5,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,45,5,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,45,5,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,46,3,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,46,3,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,46,3,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,46,3,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,46,3,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,46,3,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,47,6,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,47,6,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,47,6,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,47,6,4,0,-0.4,0,0,1,0,0,0,0,0,0,0,0,1,M,Junior,Hum
,,,,,,,,,,,47,6,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,47,6,6,0,-2.4,0,0,0,0,1,0,1,0,0,1,0,0,F,Freshman,other
,,,,,,,,,,,48,1,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,48,1,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,48,1,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,48,1,4,0,-0.4,0,0,1,0,0,0,0,0,0,0,0,1,M,Junior,Hum
,,,,,,,,,,,48,1,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,48,1,6,0,-2.4,0,0,0,0,1,0,1,0,0,1,0,0,F,Freshman,other
,,,,,,,,,,,49,5,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,49,5,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,49,5,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,49,5,4,0,-0.4,0,0,1,0,0,0,0,0,0,0,0,1,M,Junior,Hum
,,,,,,,,,,,49,5,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,49,5,6,0,-5.3,0,0,0,0,1,0,1,0,0,1,1,0,F,Freshman,other
,,,,,,,,,,,50,4,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,50,4,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,50,4,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,50,4,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,50,4,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,50,4,6,0,-2.1,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,51,6,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,51,6,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,51,6,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,51,6,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,51,6,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,51,6,6,0,-2.1,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,52,3,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,52,3,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,52,3,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,52,3,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,52,3,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,52,3,6,0,-2.1,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,53,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,53,1,2,0,-0.1,0,0,1,0,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,53,1,3,0,-2.1,0,1,0,1,0,0,0,1,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,53,1,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,53,1,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,53,1,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,54,2,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,54,2,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,54,2,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,54,2,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,54,2,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,54,2,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,55,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,55,1,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,55,1,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,55,1,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,55,1,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,55,1,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,56,3,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,56,3,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,56,3,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,56,3,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,56,3,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,56,3,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,57,5,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,57,5,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,57,5,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,57,5,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,57,5,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,57,5,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,58,2,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,58,2,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,58,2,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,58,2,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,58,2,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,58,2,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,59,4,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,59,4,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,59,4,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,59,4,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,59,4,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,59,4,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,60,6,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,60,6,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,60,6,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,60,6,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,60,6,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,60,6,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,61,2,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,61,2,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,61,2,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,61,2,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,61,2,5,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,61,2,6,0,-0.4,0,0,0,0,1,0,1,0,0,0,0,0,F,Freshman,other
,,,,,,,,,,,62,5,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,62,5,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,62,5,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,62,5,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,62,5,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,62,5,6,0,-2.1,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,63,4,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,63,4,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,63,4,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,63,4,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,63,4,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,63,4,6,0,-2.1,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,64,6,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1, F,Senior,Math
,,,,,,,,,,,64,6,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,64,6,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,64,6,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,64,6,5,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,64,6,6,0,-2.1,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,65,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,65,1,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,65,1,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,65,1,4,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,65,1,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,65,1,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,66,3,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,66,3,2,0,-1.2,0,0,1,1,0,0,0,0,1,0,0,0,M,Junior,Engi
,,,,,,,,,,,66,3,3,0,-4.1,0,1,0,1,0,0,0,1,0,1,0,0,M,Senior,Hum
,,,,,,,,,,,66,3,4,0,-1.2,0,1,1,0,0,0,0,0,1,0,0,0,M,Junior,Hum
,,,,,,,,,,,66,3,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,66,3,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,67,4,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,67,4,2,0,-3.2,0,0,1,1,0,0,0,0,1,1,0,0,M,Junior,Engi
,,,,,,,,,,,67,4,3,0,-3.2,0,1,0,1,0,0,0,1,0,1,0,0,M,Senior,Hum
,,,,,,,,,,,67,4,4,0,-3.2,0,1,1,0,0,0,0,1,1,0,0,0,M,Junior,Hum
,,,,,,,,,,,67,4,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,67,4,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,68,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,68,1,2,0,-3.2,0,0,1,1,0,0,0,0,1,1,0,0,M,Junior,Engi
,,,,,,,,,,,68,1,3,0,-3.2,0,1,0,1,0,0,0,1,0,1,0,0,M,Senior,Hum
,,,,,,,,,,,68,1,4,0,-3.2,0,1,1,0,0,0,0,1,1,0,0,0,M,Junior,Hum
,,,,,,,,,,,68,1,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,68,1,6,0,-1.2,0,0,0,0,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,69,6,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,69,6,2,0,-3.2,0,0,1,1,0,0,0,0,1,1,0,0,M,Junior,Engi
,,,,,,,,,,,69,6,3,0,-3.2,0,1,0,1,0,0,0,1,0,1,0,0,M,Senior,Hum
,,,,,,,,,,,69,6,4,0,-7.6,0,1,1,0,0,1,0,1,1,0,0,0,M,Junior,Hum
,,,,,,,,,,,69,6,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,69,6,6,0,-4.4,0,0,0,1,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,70,3,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,70,3,2,0,-1.2,0,0,1,1,0,0,0,0,0,1,0,0,M,Junior,Engi
,,,,,,,,,,,70,3,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,70,3,4,0,-4.4,0,1,1,0,0,1,0,1,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,70,3,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,70,3,6,0,-4.4,0,0,0,1,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,71,2,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,71,2,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,71,2,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,71,2,4,0,-1.5,0,1,1,0,0,1,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,71,2,5,0,-1.2,0,0,0,0,0,1,1,0,0,0,0,1,F,Freshman,Soc
,,,,,,,,,,,71,2,6,0,-4.4,0,0,0,1,1,0,1,0,0,0,1,0,F,Freshman,other
,,,,,,,,,,,72,5,1,0,-0.4,0,0,0,0,0,0,0,0,0,0,1,1, F,Senior,Math
,,,,,,,,,,,72,5,2,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,M,Junior,Engi
,,,,,,,,,,,72,5,3,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,M,Senior,Hum
,,,,,,,,,,,72,5,4,0,-1.5,0,1,1,0,0,1,0,0,0,0,0,0,M,Junior,Hum
,,,,,,,,,,,72,5,5,0,-0.4,0,0,0,0,0,1,1,0,0,0,0,0,F,Freshman,Soc
,,,,,,,,,,,72,5,6,0,-2.4,0,0,0,1,1,0,1,0,0,0,0,0,F,Freshman,other
2,6,2,5,1.0,0.9,0.3,0.6,0.2,2,0.5,1,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Freshman,Social
,,,,,,,,,,,1,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Senior,Agri
,,,,,,,,,,,1,3,3,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,1,3,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,1,3,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,1,3,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,2,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Freshman,Social
,,,,,,,,,,,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Senior,Agri
,,,,,,,,,,,2,2,3,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,2,2,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,2,2,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,2,2,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,3,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Freshman,Social
,,,,,,,,,,,3,5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Senior,Agri
,,,,,,,,,,,3,5,3,1,-0.4,0,0,0,1,1,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,3,5,4,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,3,5,5,1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,3,5,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,4,4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Freshman,Social
,,,,,,,,,,,4,4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Senior,Agri
,,,,,,,,,,,4,4,3,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,4,4,4,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,4,4,5,1,0.5,0,0,1,1,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,4,4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Junior,Social
,,,,,,,,,,,5,6,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Freshman,Social
,,,,,,,,,,,5,6,2,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Senior,Agri
,,,,,,,,,,,5,6,3,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,5,6,4,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,5,6,5,1,0.5,0,0,1,1,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,5,6,6,0,-0.1,0,1,0,0,0,0,0,1,0,0,0,0,F,Junior,Social
,,,,,,,,,,,6,1,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,M,Freshman,Social
,,,,,,,,,,,6,1,2,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Senior,Agri
,,,,,,,,,,,6,1,3,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,6,1,4,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,6,1,5,1,0.5,0,0,1,1,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,6,1,6,0,-2.1,0,1,0,0,0,0,1,1,0,0,0,0,F,Junior,Social
,,,,,,,,,,,7,3,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,M,Freshman,Social
,,,,,,,,,,,7,3,2,0,-0.1,0,0,0,0,0,1,0,0,0,0,0,1,F,Senior,Agri
,,,,,,,,,,,7,3,3,1,0.5,0,0,0,1,1,0,0,0,0,0,0,0,M,Senior,Social
,,,,,,,,,,,7,3,4,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,F,Freshman,Social
,,,,,,,,,,,7,3,5,1,0.5,0,0,1,1,0,0,0,0,0,0,0,0,F,Sophomore,Hum
,,,,,,,,,,,7,3,6,0,-2.1,0,1,0,0,0,0,1,1,0,0,0,0,F,Junior,Social
